info_I,visibility_V,x,intensity,landauer_energy_j
0.500000,0.866025,0.900000,0.85031463,1.435489442539e-21
0.500000,0.866025,0.925000,0.88581714,1.435489442539e-21
0.500000,0.866025,0.950000,0.91181955,1.435489442539e-21
0.500000,0.866025,0.975000,0.92768160,1.435489442539e-21
0.500000,0.866025,1.000000,0.93301270,1.435489442539e-21
0.550000,0.835165,0.000000,0.91758233,1.579038386793e-21
0.550000,0.835165,0.025000,0.91244120,1.579038386793e-21
0.550000,0.835165,0.050000,0.89714439,1.579038386793e-21
0.550000,0.835165,0.075000,0.87206858,1.579038386793e-21
0.550000,0.835165,0.100000,0.83783120,1.579038386793e-21
0.550000,0.835165,0.125000,0.79527530,1.579038386793e-21
0.550000,0.835165,0.150000,0.74544873,1.579038386793e-21
0.550000,0.835165,0.175000,0.68957841,1.579038386793e-21
0.550000,0.835165,0.200000,0.62904004,1.579038386793e-21
0.550000,0.835165,0.225000,0.56532427,1.579038386793e-21
0.550000,0.835165,0.250000,0.50000000,1.579038386793e-21
0.550000,0.835165,0.275000,0.43467573,1.579038386793e-21
0.550000,0.835165,0.300000,0.37095996,1.579038386793e-21
0.550000,0.835165,0.325000,0.31042159,1.579038386793e-21
0.550000,0.835165,0.350000,0.25455127,1.579038386793e-21
0.550000,0.835165,0.375000,0.20472470,1.579038386793e-21
0.550000,0.835165,0.400000,0.16216880,1.579038386793e-21
0.550000,0.835165,0.425000,0.12793142,1.579038386793e-21
0.550000,0.835165,0.450000,0.10285561,1.579038386793e-21
0.550000,0.835165,0.475000,0.08755880,1.579038386793e-21
0.550000,0.835165,0.500000,0.08241767,1.579038386793e-21
0.550000,0.835165,0.525000,0.08755880,1.579038386793e-21
0.550000,0.835165,0.550000,0.10285561,1.579038386793e-21
0.550000,0.835165,0.575000,0.12793142,1.579038386793e-21
0.550000,0.835165,0.600000,0.16216880,1.579038386793e-21
0.550000,0.835165,0.625000,0.20472470,1.579038386793e-21
0.550000,0.835165,0.650000,0.25455127,1.579038386793e-21
0.550000,0.835165,0.675000,0.31042159,1.579038386793e-21
0.550000,0.835165,0.700000,0.37095996,1.579038386793e-21
0.550000,0.835165,0.725000,0.43467573,1.579038386793e-21
0.550000,0.835165,0.750000,0.50000000,1.579038386793e-21
0.550000,0.835165,0.775000,0.56532427,1.579038386793e-21
0.550000,0.835165,0.800000,0.62904004,1.579038386793e-21
0.550000,0.835165,0.825000,0.68957841,1.579038386793e-21
0.550000,0.835165,0.850000,0.74544873,1.579038386793e-21
0.550000,0.835165,0.875000,0.79527530,1.579038386793e-21
0.550000,0.835165,0.900000,0.83783120,1.579038386793e-21
0.550000,0.835165,0.925000,0.87206858,1.579038386793e-21
0.550000,0.835165,0.950000,0.89714439,1.579038386793e-21
0.550000,0.835165,0.975000,0.91244120,1.579038386793e-21
0.550000,0.835165,1.000000,0.91758233,1.579038386793e-21
0.600000,0.800000,0.000000,0.90000000,1.722587331047e-21
0.600000,0.800000,0.025000,0.89507534,1.722587331047e-21
0.600000,0.800000,0.050000,0.88042261,1.722587331047e-21
0.600000,0.800000,0.075000,0.85640261,1.722587331047e-21
0.600000,0.800000,0.100000,0.82360680,1.722587331047e-21
0.600000,0.800000,0.125000,0.78284271,1.722587331047e-21
0.600000,0.800000,0.150000,0.73511410,1.722587331047e-21
0.600000,0.800000,0.175000,0.68159620,1.722587331047e-21
0.600000,0.800000,0.200000,0.62360680,1.722587331047e-21
0.600000,0.800000,0.225000,0.56257379,1.722587331047e-21
0.600000,0.800000,0.250000,0.50000000,1.722587331047e-21
0.600000,0.800000,0.275000,0.43742621,1.722587331047e-21
0.600000,0.800000,0.300000,0.37639320,1.722587331047e-21
0.600000,0.800000,0.325000,0.31840380,1.722587331047e-21
0.600000,0.800000,0.350000,0.26488590,1.722587331047e-21
0.600000,0.800000,0.375000,0.21715729,1.722587331047e-21
0.600000,0.800000,0.400000,0.17639320,1.722587331047e-21
0.600000,0.800000,0.425000,0.14359739,1.722587331047e-21
0.600000,0.800000,0.450000,0.11957739,1.722587331047e-21
0.600000,0.800000,0.475000,0.10492466,1.722587331047e-21
0.600000,0.800000,0.500000,0.10000000,1.722587331047e-21
0.600000,0.800000,0.525000,0.10492466,1.722587331047e-21
0.600000,0.800000,0.550000,0.11957739,1.722587331047e-21
0.600000,0.800000,0.575000,0.14359739,1.722587331047e-21
0.600000,0.800000,0.600000,0.17639320,1.722587331047e-21
0.600000,0.800000,0.625000,0.21715729,1.722587331047e-21
0.600000,0.800000,0.650000,0.26488590,1.722587331047e-21
0.600000,0.800000,0.675000,0.31840380,1.722587331047e-21
0.600000,0.800000,0.700000,0.37639320,1.722587331047e-21
0.600000,0.800000,0.725000,0.43742621,1.722587331047e-21
0.600000,0.800000,0.750000,0.50000000,1.722587331047e-21
0.600000,0.800000,0.775000,0.56257379,1.722587331047e-21
0.600000,0.800000,0.800000,0.62360680,1.722587331047e-21
0.600000,0.800000,0.825000,0.68159620,1.722587331047e-21
0.600000,0.800000,0.850000,0.73511410,1.722587331047e-21
0.600000,0.800000,0.875000,0.78284271,1.722587331047e-21
0.600000,0.800000,0.900000,0.82360680,1.722587331047e-21
0.600000,0.800000,0.925000,0.85640261,1.722587331047e-21
0.600000,0.800000,0.950000,0.88042261,1.722587331047e-21
0.600000,0.800000,0.975000,0.89507534,1.722587331047e-21
0.600000,0.800000,1.000000,0.90000000,1.722587331047e-21
0.650000,0.759934,0.000000,0.87996710,1.866136275301e-21
0.650000,0.759934,0.025000,0.87528908,1.866136275301e-21
0.650000,0.759934,0.050000,0.86137019,1.866136275301e-21
0.650000,0.759934,0.075000,0.83855317,1.866136275301e-21
0.650000,0.759934,0.100000,0.80739984,1.866136275301e-21
0.650000,0.759934,0.125000,0.76867732,1.866136275301e-21
0.650000,0.759934,0.150000,0.72333906,1.866136275301e-21
0.650000,0.759934,0.175000,0.67250146,1.866136275301e-21
0.650000,0.759934,0.200000,0.61741629,1.866136275301e-21
0.650000,0.759934,0.225000,0.55943995,1.866136275301e-21
0.650000,0.759934,0.250000,0.50000000,1.866136275301e-21
0.650000,0.759934,0.275000,0.44056005,1.866136275301e-21
0.650000,0.759934,0.300000,0.38258371,1.866136275301e-21
0.650000,0.759934,0.325000,0.32749854,1.866136275301e-21
0.650000,0.759934,0.350000,0.27666094,1.866136275301e-21
0.650000,0.759934,0.375000,0.23132268,1.866136275301e-21
0.650000,0.759934,0.400000,0.19260016,1.866136275301e-21
0.650000,0.759934,0.425000,0.16144683,1.866136275301e-21
0.650000,0.759934,0.450000,0.13862981,1.866136275301e-21
0.650000,0.759934,0.475000,0.12471092,1.866136275301e-21
0.650000,0.759934,0.500000,0.12003290,1.866136275301e-21
0.650000,0.759934,0.525000,0.12471092,1.866136275301e-21
0.650000,0.759934,0.550000,0.13862981,1.866136275301e-21
0.650000,0.759934,0.575000,0.16144683,1.866136275301e-21
0.650000,0.759934,0.600000,0.19260016,1.866136275301e-21
0.650000,0.759934,0.625000,0.23132268,1.866136275301e-21
0.650000,0.759934,0.650000,0.27666094,1.866136275301e-21
0.650000,0.759934,0.675000,0.32749854,1.866136275301e-21
0.650000,0.759934,0.700000,0.38258371,1.866136275301e-21
0.650000,0.759934,0.725000,0.44056005,1.866136275301e-21
0.650000,0.759934,0.750000,0.50000000,1.866136275301e-21
0.650000,0.759934,0.775000,0.55943995,1.866136275301e-21
0.650000,0.759934,0.800000,0.61741629,1.866136275301e-21
0.650000,0.759934,0.825000,0.67250146,1.866136275301e-21
0.650000,0.759934,0.850000,0.72333906,1.866136275301e-21
0.650000,0.759934,0.875000,0.76867732,1.866136275301e-21
0.650000,0.759934,0.900000,0.80739984,1.866136275301e-21
0.650000,0.759934,0.925000,0.83855317,1.866136275301e-21
0.650000,0.759934,0.950000,0.86137019,1.866136275301e-21
0.650000,0.759934,0.975000,0.87528908,1.866136275301e-21
0.650000,0.759934,1.000000,0.87996710,1.866136275301e-21
0.700000,0.714143,0.000000,0.85707142,2.009685219555e-21
0.700000,0.714143,0.025000,0.85267528,2.009685219555e-21
0.700000,0.714143,0.050000,0.83959510,2.009685219555e-21
0.700000,0.714143,0.075000,0.81815297,2.009685219555e-21
0.700000,0.714143,0.100000,0.78887685,2.009685219555e-21
0.700000,0.714143,0.125000,0.75248762,2.009685219555e-21
0.700000,0.714143,0.150000,0.70988132,2.009685219555e-21
0.700000,0.714143,0.175000,0.66210703,2.009685219555e-21
0.700000,0.714143,0.200000,0.61034114,2.009685219555e-21
0.700000,0.714143,0.225000,0.55585828,2.009685219555e-21
0.700000,0.714143,0.250000,0.50000000,2.009685219555e-21
0.700000,0.714143,0.275000,0.44414172,2.009685219555e-21
0.700000,0.714143,0.300000,0.38965886,2.009685219555e-21
0.700000,0.714143,0.325000,0.33789297,2.009685219555e-21
0.700000,0.714143,0.350000,0.29011868,2.009685219555e-21
0.700000,0.714143,0.375000,0.24751238,2.009685219555e-21
0.700000,0.714143,0.400000,0.21112315,2.009685219555e-21
0.700000,0.714143,0.425000,0.18184703,2.009685219555e-21
0.700000,0.714143,0.450000,0.16040490,2.009685219555e-21
0.700000,0.714143,0.475000,0.14732472,2.009685219555e-21
0.700000,0.714143,0.500000,0.14292858,2.009685219555e-21
0.700000,0.714143,0.525000,0.14732472,2.009685219555e-21
0.700000,0.714143,0.550000,0.16040490,2.009685219555e-21
0.700000,0.714143,0.575000,0.18184703,2.009685219555e-21
0.700000,0.714143,0.600000,0.21112315,2.009685219555e-21
0.700000,0.714143,0.625000,0.24751238,2.009685219555e-21
0.700000,0.714143,0.650000,0.29011868,2.009685219555e-21
0.700000,0.714143,0.675000,0.33789297,2.009685219555e-21
0.700000,0.714143,0.700000,0.38965886,2.009685219555e-21
0.700000,0.714143,0.725000,0.44414172,2.009685219555e-21
0.700000,0.714143,0.750000,0.50000000,2.009685219555e-21
0.700000,0.714143,0.775000,0.55585828,2.009685219555e-21
0.700000,0.714143,0.800000,0.61034114,2.009685219555e-21
0.700000,0.714143,0.825000,0.66210703,2.009685219555e-21
0.700000,0.714143,0.850000,0.70988132,2.009685219555e-21
0.700000,0.714143,0.875000,0.75248762,2.009685219555e-21
0.700000,0.714143,0.900000,0.78887685,2.009685219555e-21
0.700000,0.714143,0.925000,0.81815297,2.009685219555e-21
0.700000,0.714143,0.950000,0.83959510,2.009685219555e-21
0.700000,0.714143,0.975000,0.85267528,2.009685219555e-21
0.700000,0.714143,1.000000,0.85707142,2.009685219555e-21
0.750000,0.661438,0.000000,0.83071891,2.153234163809e-21
0.750000,0.661438,0.025000,0.82664722,2.153234163809e-21
0.750000,0.661438,0.050000,0.81453238,2.153234163809e-21
0.750000,0.661438,0.075000,0.79467271,2.153234163809e-21
0.750000,0.661438,0.100000,0.76755722,2.153234163809e-21
0.750000,0.661438,0.125000,0.73385359,2.153234163809e-21
0.750000,0.661438,0.150000,0.69439170,2.153234163809e-21
0.750000,0.661438,0.175000,0.65014324,2.153234163809e-21
0.750000,0.661438,0.200000,0.60219776,2.153234163809e-21
0.750000,0.661438,0.225000,0.55173584,2.153234163809e-21
0.750000,0.661438,0.250000,0.50000000,2.153234163809e-21
0.750000,0.661438,0.275000,0.44826416,2.153234163809e-21
0.750000,0.661438,0.300000,0.39780224,2.153234163809e-21
0.750000,0.661438,0.325000,0.34985676,2.153234163809e-21
0.750000,0.661438,0.350000,0.30560830,2.153234163809e-21
0.750000,0.661438,0.375000,0.26614641,2.153234163809e-21
0.750000,0.661438,0.400000,0.23244278,2.153234163809e-21
0.750000,0.661438,0.425000,0.20532729,2.153234163809e-21
0.750000,0.661438,0.450000,0.18546762,2.153234163809e-21
0.750000,0.661438,0.475000,0.17335278,2.153234163809e-21
0.750000,0.661438,0.500000,0.16928109,2.153234163809e-21
0.750000,0.661438,0.525000,0.17335278,2.153234163809e-21
0.750000,0.661438,0.550000,0.18546762,2.153234163809e-21
0.750000,0.661438,0.575000,0.20532729,2.153234163809e-21
0.750000,0.661438,0.600000,0.23244278,2.153234163809e-21
0.750000,0.661438,0.625000,0.26614641,2.153234163809e-21
0.750000,0.661438,0.650000,0.30560830,2.153234163809e-21
0.750000,0.661438,0.675000,0.34985676,2.153234163809e-21
0.750000,0.661438,0.700000,0.39780224,2.153234163809e-21
0.750000,0.661438,0.725000,0.44826416,2.153234163809e-21
0.750000,0.661438,0.750000,0.50000000,2.153234163809e-21
0.750000,0.661438,0.775000,0.55173584,2.153234163809e-21
0.750000,0.661438,0.800000,0.60219776,2.153234163809e-21
0.750000,0.661438,0.825000,0.65014324,2.153234163809e-21
0.750000,0.661438,0.850000,0.69439170,2.153234163809e-21
0.750000,0.661438,0.875000,0.73385359,2.153234163809e-21
0.750000,0.661438,0.900000,0.76755722,2.153234163809e-21
0.750000,0.661438,0.925000,0.79467271,2.153234163809e-21
0.750000,0.661438,0.950000,0.81453238,2.153234163809e-21
0.750000,0.661438,0.975000,0.82664722,2.153234163809e-21
0.750000,0.661438,1.000000,0.83071891,2.153234163809e-21
0.800000,0.600000,0.000000,0.80000000,2.296783108063e-21
0.800000,0.600000,0.025000,0.79630650,2.296783108063e-21
0.800000,0.600000,0.050000,0.78531695,2.296783108063e-21
0.800000,0.600000,0.075000,0.76730196,2.296783108063e-21
0.800000,0.600000,0.100000,0.74270510,2.296783108063e-21
0.800000,0.600000,0.125000,0.71213203,2.296783108063e-21
0.800000,0.600000,0.150000,0.67633558,2.296783108063e-21
0.800000,0.600000,0.175000,0.63619715,2.296783108063e-21
0.800000,0.600000,0.200000,0.59270510,2.296783108063e-21
0.800000,0.600000,0.225000,0.54693034,2.296783108063e-21
0.800000,0.600000,0.250000,0.50000000,2.296783108063e-21
0.800000,0.600000,0.275000,0.45306966,2.296783108063e-21
0.800000,0.600000,0.300000,0.40729490,2.296783108063e-21
0.800000,0.600000,0.325000,0.36380285,2.296783108063e-21
0.800000,0.600000,0.350000,0.32366442,2.296783108063e-21
0.800000,0.600000,0.375000,0.28786797,2.296783108063e-21
0.800000,0.600000,0.400000,0.25729490,2.296783108063e-21
0.800000,0.600000,0.425000,0.23269804,2.296783108063e-21
0.800000,0.600000,0.450000,0.21468305,2.296783108063e-21
0.800000,0.600000,0.475000,0.20369350,2.296783108063e-21
0.800000,0.600000,0.500000,0.20000000,2.296783108063e-21
0.800000,0.600000,0.525000,0.20369350,2.296783108063e-21
0.800000,0.600000,0.550000,0.21468305,2.296783108063e-21
0.800000,0.600000,0.575000,0.23269804,2.296783108063e-21
0.800000,0.600000,0.600000,0.25729490,2.296783108063e-21
0.800000,0.600000,0.625000,0.28786797,2.296783108063e-21
0.800000,0.600000,0.650000,0.32366442,2.296783108063e-21
0.800000,0.600000,0.675000,0.36380285,2.296783108063e-21
0.800000,0.600000,0.700000,0.40729490,2.296783108063e-21
0.800000,0.600000,0.725000,0.45306966,2.296783108063e-21
0.800000,0.600000,0.750000,0.50000000,2.296783108063e-21
0.800000,0.600000,0.775000,0.54693034,2.296783108063e-21
0.800000,0.600000,0.800000,0.59270510,2.296783108063e-21
0.800000,0.600000,0.825000,0.63619715,2.296783108063e-21
0.800000,0.600000,0.850000,0.67633558,2.296783108063e-21
0.800000,0.600000,0.875000,0.71213203,2.296783108063e-21
0.800000,0.600000,0.900000,0.74270510,2.296783108063e-21
0.800000,0.600000,0.925000,0.76730196,2.296783108063e-21
0.800000,0.600000,0.950000,0.78531695,2.296783108063e-21
0.800000,0.600000,0.975000,0.79630650,2.296783108063e-21
0.800000,0.600000,1.000000,0.80000000,2.296783108063e-21
0.850000,0.526783,0.000000,0.76339134,2.440332052317e-21
0.850000,0.526783,0.025000,0.76014856,2.440332052317e-21
0.850000,0.526783,0.050000,0.75050005,2.440332052317e-21
0.850000,0.526783,0.075000,0.73468341,2.440332052317e-21
0.850000,0.526783,0.100000,0.71308807,2.440332052317e-21
0.850000,0.526783,0.125000,0.68624581,2.440332052317e-21
0.850000,0.526783,0.150000,0.65481755,2.440332052317e-21
0.850000,0.526783,0.175000,0.61957717,2.440332052317e-21
0.850000,0.526783,0.200000,0.58139240,2.440332052317e-21
0.850000,0.526783,0.225000,0.54120348,2.440332052317e-21
0.850000,0.526783,0.250000,0.50000000,2.440332052317e-21
0.850000,0.526783,0.275000,0.45879652,2.440332052317e-21
0.850000,0.526783,0.300000,0.41860760,2.440332052317e-21
0.850000,0.526783,0.325000,0.38042283,2.440332052317e-21
0.850000,0.526783,0.350000,0.34518245,2.440332052317e-21
0.850000,0.526783,0.375000,0.31375419,2.440332052317e-21
0.850000,0.526783,0.400000,0.28691193,2.440332052317e-21
0.850000,0.526783,0.425000,0.26531659,2.440332052317e-21
0.850000,0.526783,0.450000,0.24949995,2.440332052317e-21
0.850000,0.526783,0.475000,0.23985144,2.440332052317e-21
0.850000,0.526783,0.500000,0.23660866,2.440332052317e-21
0.850000,0.526783,0.525000,0.23985144,2.440332052317e-21
0.850000,0.526783,0.550000,0.24949995,2.440332052317e-21
0.850000,0.526783,0.575000,0.26531659,2.440332052317e-21
0.850000,0.526783,0.600000,0.28691193,2.440332052317e-21
0.850000,0.526783,0.625000,0.31375419,2.440332052317e-21
0.850000,0.526783,0.650000,0.34518245,2.440332052317e-21
0.850000,0.526783,0.675000,0.38042283,2.440332052317e-21
0.850000,0.526783,0.700000,0.41860760,2.440332052317e-21
0.850000,0.526783,0.725000,0.45879652,2.440332052317e-21
0.850000,0.526783,0.750000,0.50000000,2.440332052317e-21
0.850000,0.526783,0.775000,0.54120348,2.440332052317e-21
0.850000,0.526783,0.800000,0.58139240,2.440332052317e-21
0.850000,0.526783,0.825000,0.61957717,2.440332052317e-21
0.850000,0.526783,0.850000,0.65481755,2.440332052317e-21
0.850000,0.526783,0.875000,0.68624581,2.440332052317e-21
0.850000,0.526783,0.900000,0.71308807,2.440332052317e-21
0.850000,0.526783,0.925000,0.73468341,2.440332052317e-21
0.850000,0.526783,0.950000,0.75050005,2.440332052317e-21
0.850000,0.526783,0.975000,0.76014856,2.440332052317e-21
0.850000,0.526783,1.000000,0.76339134,2.440332052317e-21
0.900000,0.435890,0.000000,0.71794495,2.583880996571e-21
0.900000,0.435890,0.025000,0.71526168,2.583880996571e-21
0.900000,0.435890,0.050000,0.70727796,2.583880996571e-21
0.900000,0.435890,0.075000,0.69419037,2.583880996571e-21
0.900000,0.435890,0.100000,0.67632117,2.583880996571e-21
0.900000,0.435890,0.125000,0.65411035,2.583880996571e-21
0.900000,0.435890,0.150000,0.62810483,2.583880996571e-21
0.900000,0.435890,0.175000,0.59894494,2.583880996571e-21
0.900000,0.435890,0.200000,0.56734869,2.583880996571e-21
0.900000,0.435890,0.225000,0.53409410,2.583880996571e-21
0.900000,0.435890,0.250000,0.50000000,2.583880996571e-21
0.900000,0.435890,0.275000,0.46590590,2.583880996571e-21
0.900000,0.435890,0.300000,0.43265131,2.583880996571e-21
0.900000,0.435890,0.325000,0.40105506,2.583880996571e-21
0.900000,0.435890,0.350000,0.37189517,2.583880996571e-21
0.900000,0.435890,0.375000,0.34588965,2.583880996571e-21
0.900000,0.435890,0.400000,0.32367883,2.583880996571e-21
0.900000,0.435890,0.425000,0.30580963,2.583880996571e-21
0.900000,0.435890,0.450000,0.29272204,2.583880996571e-21
0.900000,0.435890,0.475000,0.28473832,2.583880996571e-21
0.900000,0.435890,0.500000,0.28205505,2.583880996571e-21
0.900000,0.435890,0.525000,0.28473832,2.583880996571e-21
0.900000,0.435890,0.550000,0.29272204,2.583880996571e-21
0.900000,0.435890,0.575000,0.30580963,2.583880996571e-21
0.900000,0.435890,0.600000,0.32367883,2.583880996571e-21
0.900000,0.435890,0.625000,0.34588965,2.583880996571e-21
0.900000,0.435890,0.650000,0.37189517,2.583880996571e-21
0.900000,0.435890,0.675000,0.40105506,2.583880996571e-21
0.900000,0.435890,0.700000,0.43265131,2.583880996571e-21
0.900000,0.435890,0.725000,0.46590590,2.583880996571e-21
0.900000,0.435890,0.750000,0.50000000,2.583880996571e-21
0.900000,0.435890,0.775000,0.53409410,2.583880996571e-21
0.900000,0.435890,0.800000,0.56734869,2.583880996571e-21
0.900000,0.435890,0.825000,0.59894494,2.583880996571e-21
0.900000,0.435890,0.850000,0.62810483,2.583880996571e-21
0.900000,0.435890,0.875000,0.65411035,2.583880996571e-21
0.900000,0.435890,0.900000,0.67632117,2.583880996571e-21
0.900000,0.435890,0.925000,0.69419037,2.583880996571e-21
0.900000,0.435890,0.950000,0.70727796,2.583880996571e-21
0.900000,0.435890,0.975000,0.71526168,2.583880996571e-21
0.900000,0.435890,1.000000,0.71794495,2.583880996571e-21
0.950000,0.312250,0.000000,0.65612495,2.727429940825e-21
0.950000,0.312250,0.025000,0.65420279,2.727429940825e-21
0.950000,0.312250,0.050000,0.64848365,2.727429940825e-21
0.950000,0.312250,0.075000,0.63910835,2.727429940825e-21
0.950000,0.312250,0.100000,0.62630774,2.727429940825e-21
0.950000,0.312250,0.125000,0.61039701,2.727429940825e-21
0.950000,0.312250,0.150000,0.59176794,2.727429940825e-21
0.950000,0.312250,0.175000,0.57087924,2.727429940825e-21
0.950000,0.312250,0.200000,0.54824526,2.727429940825e-21
0.950000,0.312250,0.225000,0.52442332,2.727429940825e-21
0.950000,0.312250,0.250000,0.50000000,2.727429940825e-21
0.950000,0.312250,0.275000,0.47557668,2.727429940825e-21
0.950000,0.312250,0.300000,0.45175474,2.727429940825e-21
0.950000,0.312250,0.325000,0.42912076,2.727429940825e-21
0.950000,0.312250,0.350000,0.40823206,2.727429940825e-21
0.950000,0.312250,0.375000,0.38960299,2.727429940825e-21
0.950000,0.312250,0.400000,0.37369226,2.727429940825e-21
0.950000,0.312250,0.425000,0.36089165,2.727429940825e-21
0.950000,0.312250,0.450000,0.35151635,2.727429940825e-21
0.950000,0.312250,0.475000,0.34579721,2.727429940825e-21
0.950000,0.312250,0.500000,0.34387505,2.727429940825e-21
0.950000,0.312250,0.525000,0.34579721,2.727429940825e-21
0.950000,0.312250,0.550000,0.35151635,2.727429940825e-21
0.950000,0.312250,0.575000,0.36089165,2.727429940825e-21
0.950000,0.312250,0.600000,0.37369226,2.727429940825e-21
0.950000,0.312250,0.625000,0.38960299,2.727429940825e-21
0.950000,0.312250,0.650000,0.40823206,2.727429940825e-21
0.950000,0.312250,0.675000,0.42912076,2.727429940825e-21
0.950000,0.312250,0.700000,0.45175474,2.727429940825e-21
0.950000,0.312250,0.725000,0.47557668,2.727429940825e-21
0.950000,0.312250,0.750000,0.50000000,2.727429940825e-21
0.950000,0.312250,0.775000,0.52442332,2.727429940825e-21
0.950000,0.312250,0.800000,0.54824526,2.727429940825e-21
0.950000,0.312250,0.825000,0.57087924,2.727429940825e-21
0.950000,0.312250,0.850000,0.59176794,2.727429940825e-21
0.950000,0.312250,0.875000,0.61039701,2.727429940825e-21
0.950000,0.312250,0.900000,0.62630774,2.727429940825e-21
0.950000,0.312250,0.925000,0.63910835,2.727429940825e-21
0.950000,0.312250,0.950000,0.64848365,2.727429940825e-21
0.950000,0.312250,0.975000,0.65420279,2.727429940825e-21
0.950000,0.312250,1.000000,0.65612495,2.727429940825e-21
1.000000,0.000000,0.000000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.025000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.050000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.075000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.100000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.125000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.150000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.175000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.200000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.225000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.250000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.275000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.300000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.325000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.350000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.375000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.400000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.425000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.450000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.475000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.500000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.525000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.550000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.575000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.600000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.625000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.650000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.675000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.700000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.725000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.750000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.775000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.800000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.825000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.850000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.875000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.900000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.925000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.950000,0.50000000,2.870978885079e-21
1.000000,0.000000,0.975000,0.50000000,2.870978885079e-21
1.000000,0.000000,1.000000,0.50000000,2.870978885079e-21
