sin_theta,intensity_norm
-0.01255,0.00079836203682686
-0.01254,0.00051118840634821
-0.01253,0.00028766902722524
-0.01252,0.00012790531984664
-0.01251,3.1988588530963e-05
-0.0125,2.7457510837718e-31
-0.01249,3.2010563467671e-05
-0.01248,0.00012808111234793
-0.01247,0.00028826228758622
-0.01246,0.00051259452261825
-0.01245,0.00080110802995957
-0.01244,0.0011538227894286
-0.01243,0.0015707485380073
-0.01242,0.0020518847613415
-0.01241,0.0025972206868831
-0.0124,0.0032067352786764
-0.01239,0.0038803972337915
-0.01238,0.0046181649804053
-0.01237,0.0054199866775323
-0.01236,0.0062858002164044
-0.01235,0.0072155332235041
-0.01234,0.0082091030652494
-0.01233,0.0092664168543295
-0.01232,0.010387371457694
-0.01231,0.011571853506196
-0.0123,0.012819739405882
-0.01229,0.014130895350941
-0.01228,0.015505177338293
-0.01227,0.016942431183836
-0.01226,0.018442492540336
-0.01225,0.020005186916963
-0.01224,0.021630329700466
-0.01223,0.023317726177998
-0.01222,0.025067171561574
-0.01221,0.026878451014164
-0.0122,0.028751339677416
-0.01219,0.030685602701021
-0.01218,0.032680995273683
-0.01217,0.034737262655731
-0.01216,0.036854140213331
-0.01215,0.039031353454324
-0.01214,0.041268618065661
-0.01213,0.043565639952454
-0.01212,0.045922115278608
-0.01211,0.048337730509063
-0.0121,0.050812162453606
-0.01209,0.05334507831228
-0.01208,0.055936135722351
-0.01207,0.058584982806854
-0.01206,0.061291258224695
-0.01205,0.064054591222308
-0.01204,0.066874601686859
-0.01203,0.069750900200984
-0.01202,0.072683088099068
-0.01201,0.075670757525033
-0.012,0.078713491491656
-0.01199,0.081810863941377
-0.01198,0.084962439808621
-0.01197,0.088167775083593
-0.01196,0.091426416877559
-0.01195,0.094737903489595
-0.01194,0.0981017644748
-0.01193,0.10151752071394
-0.01192,0.10498468448457
-0.01191,0.10850275953352
-0.0119,0.11207124115088
-0.01189,0.11568961624532
-0.01188,0.11935736342083
-0.01187,0.12307395305489
-0.01186,0.12683884737791
-0.01185,0.13065150055413
-0.01184,0.13451135876383
-0.01183,0.13841786028684
-0.01182,0.14237043558745
-0.01181,0.14636850740055
-0.0118,0.15041149081911
-0.01179,0.15449879338296
-0.01178,0.15862981516881
-0.01177,0.1628039488815
-0.01176,0.16702057994657
-0.01175,0.17127908660399
-0.01174,0.17557884000314
-0.01173,0.17991920429898
-0.01172,0.18429953674937
-0.01171,0.18871918781366
-0.0117,0.19317750125231
-0.01169,0.1976738142277
-0.01168,0.20220745740613
-0.01167,0.20677775506083
-0.01166,0.21138402517608
-0.01165,0.21602557955248
-0.01164,0.22070172391317
-0.01163,0.2254117580112
-0.01162,0.23015497573784
-0.01161,0.23493066523195
-0.0116,0.23973810899034
-0.01159,0.24457658397905
-0.01158,0.2494453617457
-0.01157,0.25434370853264
-0.01156,0.25927088539117
-0.01155,0.26422614829652
-0.01154,0.26920874826383
-0.01153,0.27421793146496
-0.01152,0.27925293934611
-0.01151,0.28431300874637
-0.0115,0.28939737201694
-0.01149,0.29450525714133
-0.01148,0.29963588785615
-0.01147,0.30478848377278
-0.01146,0.30996226049973
-0.01145,0.31515642976574
-0.01144,0.32037019954355
-0.01143,0.32560277417439
-0.01142,0.33085335449306
-0.01141,0.33612113795376
-0.0114,0.34140531875644
-0.01139,0.34670508797379
-0.01138,0.35201963367882
-0.01137,0.35734814107297
-0.01136,0.36268979261479
-0.01135,0.36804376814913
-0.01134,0.37340924503684
-0.01133,0.37878539828487
-0.01132,0.38417140067699
-0.01131,0.38956642290476
-0.0113,0.39496963369905
-0.01129,0.40038019996189
-0.01128,0.40579728689873
-0.01127,0.41122005815103
-0.01126,0.41664767592917
-0.01125,0.42207930114571
-0.01124,0.42751409354889
-0.01123,0.43295121185646
-0.01122,0.43838981388969
-0.01121,0.44382905670765
-0.0112,0.44926809674167
-0.01119,0.45470608992998
-0.01118,0.46014219185256
-0.01117,0.46557555786605
-0.01116,0.47100534323882
