x,y,rho
-13.25,18.25,1.331720925883e-23
-13.25,18.75,8.4249272580225e-24
-13.25,19.25,5.2820201759809e-24
-13.25,19.75,3.2950315435925e-24
-13.25,20.25,2.0407132494e-24
-13.25,20.75,1.2445170819396e-24
-13.25,21.25,7.3717704700085e-25
-13.25,21.75,4.1527553583025e-25
-13.25,22.25,2.1470388659773e-25
-13.25,22.75,9.4961369960829e-26
-13.25,23.25,3.0063531207088e-26
-13.25,23.75,3.0040259587029e-27
-12.75,-23.75,4.8634470079729e-27
-12.75,-23.25,4.867830794267e-26
-12.75,-22.75,1.5379860596484e-25
-12.75,-22.25,3.4783578765236e-25
-12.75,-21.75,6.7299799319387e-25
-12.75,-21.25,1.1950995052119e-24
-12.75,-20.75,2.0183714036958e-24
-12.75,-20.25,3.3110360835891e-24
-12.75,-19.75,5.3485973214734e-24
-12.75,-19.25,8.5782182097909e-24
-12.75,-18.75,1.368983161923e-23
-12.75,-18.25,2.1651858519921e-23
-12.75,-17.75,3.3659799078389e-23
-12.75,-17.25,5.0975497585187e-23
-12.75,-16.75,7.4710388617909e-23
-12.75,-16.25,1.0571809383551e-22
-12.75,-15.75,1.4460248223625e-22
-12.75,-15.25,1.9150861040339e-22
-12.75,-14.75,2.4728682712633e-22
-12.75,-14.25,3.1655197841713e-22
-12.75,-13.75,3.9622853697918e-22
-12.75,-13.25,4.7737291292065e-22
-12.75,-12.75,6.4864097878116e-22
-12.75,-12.25,8.650142901206e-22
-12.75,-11.75,7.7517693330731e-22
-12.75,-11.25,1.7908968054035e-21
-12.75,-10.75,2.4101600445146e-21
-12.75,-10.25,1.5865645897394e-21
-12.75,-9.75,9.8198136734237e-21
-12.75,-9.25,1.0491750162853e-21
-12.75,-8.75,3.8544321884466e-20
-12.75,-8.25,1.2658298694954e-21
-12.75,-7.75,2.3140399513111e-19
-12.75,-7.25,5.4329369230364e-20
-12.75,-6.75,2.3429734959294e-18
-12.75,-6.25,7.4203558090352e-18
-12.75,-5.75,1.901187397999e-15
-12.75,-5.25,1.2996133446445e-14
-12.75,-4.75,5.2905325443619e-14
-12.75,-4.25,1.9067242243969e-13
-12.75,-3.75,6.0209335010589e-13
-12.75,-3.25,1.6481571071354e-12
-12.75,-2.75,3.9041704898935e-12
-12.75,-2.25,8.0094627546602e-12
-12.75,-1.75,1.4234420137211e-11
-12.75,-1.25,2.1887133460288e-11
-12.75,-0.75,2.9112808795697e-11
-12.75,-0.25,3.37023377811e-11
-12.75,0.25,3.3702337781104e-11
-12.75,0.75,2.9112808795699e-11
-12.75,1.25,2.1887133460284e-11
-12.75,1.75,1.4234420137211e-11
-12.75,2.25,8.0094627546593e-12
-12.75,2.75,3.9041704898939e-12
-12.75,3.25,1.6481571071351e-12
-12.75,3.75,6.0209335010582e-13
-12.75,4.25,1.9067242243958e-13
-12.75,4.75,5.2905325443572e-14
-12.75,5.25,1.299613344642e-14
-12.75,5.75,1.9011873979832e-15
-12.75,6.25,7.4203558102031e-18
-12.75,6.75,2.3429734953039e-18
-12.75,7.25,5.432936927933e-20
-12.75,7.75,2.3140399499007e-19
-12.75,8.25,1.2658298713673e-21
-12.75,8.75,3.8544321884121e-20
-12.75,9.25,1.0491750146928e-21
-12.75,9.75,9.8198136757643e-21
-12.75,10.25,1.5865645888516e-21
-12.75,10.75,2.4101600425973e-21
-12.75,11.25,1.7908968017049e-21
-12.75,11.75,7.7517693130251e-22
-12.75,12.25,8.6501428633196e-22
-12.75,12.75,6.4864097828419e-22
-12.75,13.25,4.7737291061558e-22
-12.75,13.75,3.9622853998005e-22
-12.75,14.25,3.1655197997341e-22
-12.75,14.75,2.4728682603791e-22
-12.75,15.25,1.9150860909353e-22
-12.75,15.75,1.4460248170788e-22
-12.75,16.25,1.057180951349e-22
-12.75,16.75,7.4710387824771e-23
-12.75,17.25,5.0975497818316e-23
-12.75,17.75,3.3659798157612e-23
-12.75,18.25,2.1651859357589e-23
-12.75,18.75,1.3689831318548e-23
-12.75,19.25,8.5782185218405e-24
-12.75,19.75,5.3485970613842e-24
-12.75,20.25,3.3110364393369e-24
-12.75,20.75,2.0183710606245e-24
-12.75,21.25,1.1950997597618e-24
-12.75,21.75,6.729978804884e-25
-12.75,22.25,3.4783595226966e-25
-12.75,22.75,1.5379858681501e-25
-12.75,23.25,4.8678329223433e-26
-12.75,23.75,4.8634415499629e-27
-12.25,-23.75,8.5578169773671e-27
-12.25,-23.25,8.5659641280017e-26
-12.25,-22.75,2.7069206590219e-25
-12.25,-22.25,6.1235220091544e-25
-12.25,-21.75,1.1851072906893e-24
-12.25,-21.25,2.1051168445327e-24
-12.25,-20.75,3.5564211733298e-24
-12.25,-20.25,5.836192839666e-24
-12.25,-19.75,9.4313870009694e-24
-12.25,-19.25,1.5132864983068e-23
-12.25,-18.75,2.4161765769172e-23
-12.25,-18.25,3.8233768261764e-23
-12.25,-17.75,5.9469720688601e-23
-12.25,-17.25,9.0113038907668e-23
-12.25,-16.75,1.321477141882e-22
-12.25,-16.25,1.8710965203861e-22
-12.25,-15.75,2.5610359597693e-22
-12.25,-15.25,3.3943583096356e-22
-12.25,-14.75,4.3868161555105e-22
-12.25,-14.25,5.6215346457006e-22
-12.25,-13.75,7.0462171163028e-22
-12.25,-13.25,8.5024019401787e-22
-12.25,-12.75,1.1568215311454e-21
-12.25,-12.25,1.5468357211644e-21
-12.25,-11.75,1.3887138304215e-21
-12.25,-11.25,3.1892974496757e-21
-12.25,-10.75,4.3247817718966e-21
-12.25,-10.25,2.7721527142638e-21
-12.25,-9.75,1.7395136363871e-20
-12.25,-9.25,1.7765411990315e-21
-12.25,-8.75,6.7768896689414e-20
-12.25,-8.25,2.0309889035301e-21
-12.25,-7.75,4.0816806826219e-19
-12.25,-7.25,9.6024357736302e-20
-12.25,-6.75,4.1520039106354e-18
-12.25,-6.25,1.3172640786635e-17
-12.25,-5.75,3.3770037535009e-15
-12.25,-5.25,2.3080337727494e-14
-12.25,-4.75,9.39598895039e-14
-12.25,-4.25,3.3864821414772e-13
-12.25,-3.75,1.0693508066896e-12
-12.25,-3.25,2.9271838884868e-12
-12.25,-2.75,6.9339015910081e-12
-12.25,-2.25,1.4225179300846e-11
-12.25,-1.75,2.5280996292768e-11
-12.25,-1.25,3.8880599265425e-11
-12.25,-0.75,5.174118900267e-11
-12.25,-0.25,5.9864477630905e-11
-12.25,0.25,5.9864477630903e-11
-12.25,0.75,5.1741189002671e-11
-12.25,1.25,3.888059926542e-11
-12.25,1.75,2.5280996292767e-11
-12.25,2.25,1.4225179300848e-11
-12.25,2.75,6.93390159101e-12
-12.25,3.25,2.9271838884871e-12
-12.25,3.75,1.0693508066895e-12
-12.25,4.25,3.3864821414731e-13
-12.25,4.75,9.3959889503907e-14
-12.25,5.25,2.3080337727413e-14
-12.25,5.75,3.3770037534955e-15
-12.25,6.25,1.3172640787007e-17
-12.25,6.75,4.1520039103855e-18
-12.25,7.25,9.60243577617e-20
-12.25,7.75,4.0816806826488e-19
-12.25,8.25,2.0309889113091e-21
-12.25,8.75,6.7768896683682e-20
-12.25,9.25,1.7765411979809e-21
-12.25,9.75,1.739513635127e-20
-12.25,10.25,2.7721527222153e-21
-12.25,10.75,4.3247817645636e-21
-12.25,11.25,3.1892974565951e-21
-12.25,11.75,1.3887138182017e-21
-12.25,12.25,1.5468357292751e-21
-12.25,12.75,1.1568215223861e-21
-12.25,13.25,8.502401990784e-22
-12.25,13.75,7.0462170598044e-22
-12.25,14.25,5.6215347239221e-22
-12.25,14.75,4.3868161086015e-22
-12.25,15.25,3.394358311269e-22
-12.25,15.75,2.5610359127097e-22
-12.25,16.25,1.8710965177826e-22
-12.25,16.75,1.3214771355095e-22
-12.25,17.25,9.0113040603581e-23
-12.25,17.75,5.9469719532813e-23
-12.25,18.25,3.8233769172888e-23
-12.25,18.75,2.4161765556114e-23
-12.25,19.25,1.5132865463343e-23
-12.25,19.75,9.4313866630881e-24
-12.25,20.25,5.8361931780699e-24
-12.25,20.75,3.5564208586605e-24
-12.25,21.25,2.1051170471034e-24
-12.25,21.75,1.1851071930046e-24
-12.25,22.25,6.1235233129769e-25
-12.25,22.75,2.7069206737066e-25
-12.25,23.25,8.5659646827055e-26
-12.25,23.75,8.5578111808318e-27
-11.75,-23.75,1.5604040288727e-26
-11.75,-23.25,1.561784954757e-25
-11.75,-22.75,4.9356133941514e-25
-11.75,-22.25,1.1166260276954e-24
-11.75,-21.75,2.1613006917008e-24
-11.75,-21.25,3.8396658454643e-24
-11.75,-20.75,6.4878130475488e-24
-11.75,-20.25,1.0648593347886e-23
-11.75,-19.75,1.7211800331866e-23
-11.75,-19.25,2.7623006269484e-23
-11.75,-18.75,4.4114995099255e-23
-11.75,-18.25,6.9826022286053e-23
-11.75,-17.75,1.0863762395138e-22
-11.75,-17.25,1.6465954018703e-22
-11.75,-16.75,2.4153315039712e-22
-11.75,-16.25,3.4208929155338e-22
-11.75,-15.75,4.6838438690995e-22
-11.75,-15.25,6.2103491672407e-22
-11.75,-14.75,8.0301158044844e-22
-11.75,-14.25,1.0297031018651e-21
-11.75,-13.75,1.2917914917029e-21
-11.75,-13.25,1.5601276097367e-21
-11.75,-12.75,2.1240076126552e-21
-11.75,-12.25,2.8440560507389e-21
-11.75,-11.75,2.5510190336944e-21
-11.75,-11.25,5.8308001496607e-21
-11.75,-10.75,7.9449852128972e-21
-11.75,-10.25,4.9728217603259e-21
-11.75,-9.75,3.167394240818e-20
-11.75,-9.25,3.092634548276e-21
-11.75,-8.75,1.2310165908914e-19
-11.75,-8.25,3.4806205478554e-21
-11.75,-7.75,7.4493693100246e-19
-11.75,-7.25,1.7641018924014e-19
-11.75,-6.75,7.61008675612e-18
-11.75,-6.25,2.417456508834e-17
-11.75,-5.75,6.1995075325045e-15
-11.75,-5.25,4.2365012778858e-14
-11.75,-4.75,1.7246921502857e-13
-11.75,-4.25,6.216299658655e-13
-11.75,-3.75,1.9629223767461e-12
-11.75,-3.25,5.3731527270948e-12
-11.75,-2.75,1.2727787632917e-11
-11.75,-2.25,2.6111866117846e-11
-11.75,-1.75,4.6406043814149e-11
-11.75,-1.25,7.1380520463544e-11
-11.75,-0.75,9.5023754980639e-11
-11.75,-0.25,1.0989721768359e-10
-11.75,0.25,1.0989721768359e-10
-11.75,0.75,9.5023754980638e-11
-11.75,1.25,7.1380520463542e-11
-11.75,1.75,4.6406043814141e-11
-11.75,2.25,2.6111866117847e-11
-11.75,2.75,1.2727787632914e-11
-11.75,3.25,5.3731527270942e-12
-11.75,3.75,1.9629223767459e-12
-11.75,4.25,6.2162996586497e-13
-11.75,4.75,1.7246921502883e-13
-11.75,5.25,4.2365012778677e-14
-11.75,5.75,6.1995075325362e-15
-11.75,6.25,2.417456508886e-17
-11.75,6.75,7.6100867556762e-18
-11.75,7.25,1.764101892836e-19
-11.75,7.75,7.4493693095058e-19
-11.75,8.25,3.4806205581016e-21
-11.75,8.75,1.2310165906651e-19
-11.75,9.25,3.0926345498824e-21
-11.75,9.75,3.1673942404275e-20
-11.75,10.25,4.9728217637513e-21
-11.75,10.75,7.9449852195664e-21
-11.75,11.25,5.8308001405387e-21
-11.75,11.75,2.5510190361831e-21
-11.75,12.25,2.8440560542266e-21
-11.75,12.75,2.124007613521e-21
-11.75,13.25,1.5601276054051e-21
-11.75,13.75,1.291791495212e-21
-11.75,14.25,1.0297031047115e-21
-11.75,14.75,8.0301158119147e-22
-11.75,15.25,6.2103491436441e-22
-11.75,15.75,4.6838438173742e-22
-11.75,16.25,3.4208929013563e-22
-11.75,16.75,2.4153315158742e-22
-11.75,17.25,1.6465954085918e-22
-11.75,17.75,1.0863762483977e-22
-11.75,18.25,6.9826022829246e-23
-11.75,18.75,4.4114995756071e-23
-11.75,19.25,2.7623006399782e-23
-11.75,19.75,1.721180043128e-23
-11.75,20.25,1.0648593328332e-23
-11.75,20.75,6.4878130443453e-24
-11.75,21.25,3.8396658081565e-24
-11.75,21.75,2.1613007626284e-24
-11.75,22.25,1.1166260414896e-24
-11.75,22.75,4.935613568998e-25
-11.75,23.25,1.5617849906325e-25
-11.75,23.75,1.5604040666435e-26
-11.25,-23.75,3.0861411975949e-26
-11.25,-23.25,3.0882629206843e-25
-11.25,-22.75,9.7587383814539e-25
-11.25,-22.25,2.2076948257426e-24
-11.25,-21.75,4.2730154383915e-24
-11.25,-21.25,7.5911353282729e-24
-11.25,-20.75,1.2826568146474e-23
-11.25,-20.25,2.1052692088712e-23
-11.25,-19.75,3.4028912256789e-23
-11.25,-19.25,5.4613360239461e-23
-11.25,-18.75,8.7219634350811e-23
-11.25,-18.25,1.3804884405017e-22
-11.25,-17.75,2.1476643157252e-22
-11.25,-17.25,3.2548151233593e-22
-11.25,-16.75,4.7736920335477e-22
-11.25,-16.25,6.7599745193169e-22
-11.25,-15.75,9.2540509271069e-22
-11.25,-15.25,1.2267922635393e-21
-11.25,-14.75,1.5860392078224e-21
-11.25,-14.25,2.0336345191908e-21
-11.25,-13.75,2.5511080167266e-21
-11.25,-13.25,3.0800837015711e-21
-11.25,-12.75,4.1920007673152e-21
-11.25,-12.25,5.6124658552304e-21
-11.25,-11.75,5.0150189677106e-21
-11.25,-11.25,1.1451081465971e-20
-11.25,-10.75,1.5628638510911e-20
-11.25,-10.25,9.6276991719008e-21
-11.25,-9.75,6.2190478697826e-20
-11.25,-9.25,5.8386547424409e-21
-11.25,-8.75,2.4236035827439e-19
-11.25,-8.25,6.7206458635273e-21
-11.25,-7.75,1.4741256429211e-18
-11.25,-7.25,3.5255286783132e-19
-11.25,-6.75,1.5112662218206e-17
-11.25,-6.25,4.8047013849086e-17
-11.25,-5.75,1.2322720664329e-14
-11.25,-5.25,8.4199519454944e-14
-11.25,-4.75,3.4277103688817e-13
-11.25,-4.25,1.2354822282307e-12
-11.25,-3.75,3.9013169889148e-12
-11.25,-3.25,1.0679138789783e-11
-11.25,-2.75,2.529608474699e-11
-11.25,-2.25,5.1897192300645e-11
-11.25,-1.75,9.2232181661739e-11
-11.25,-1.25,1.4188489517342e-10
-11.25,-0.75,1.8892442410622e-10
-11.25,-0.25,2.1843202592426e-10
-11.25,0.25,2.1843202592427e-10
-11.25,0.75,1.8892442410621e-10
-11.25,1.25,1.4188489517341e-10
-11.25,1.75,9.2232181661723e-11
-11.25,2.25,5.1897192300635e-11
-11.25,2.75,2.5296084746982e-11
-11.25,3.25,1.0679138789779e-11
-11.25,3.75,3.9013169889145e-12
-11.25,4.25,1.2354822282321e-12
-11.25,4.75,3.4277103688901e-13
-11.25,5.25,8.4199519455266e-14
-11.25,5.75,1.2322720664074e-14
-11.25,6.25,4.8047013845662e-17
-11.25,6.75,1.5112662217567e-17
-11.25,7.25,3.5255286771823e-19
-11.25,7.75,1.4741256428135e-18
-11.25,8.25,6.7206458739475e-21
-11.25,8.75,2.4236035815941e-19
-11.25,9.25,5.8386547548488e-21
-11.25,9.75,6.2190478670281e-20
-11.25,10.25,9.6276991840771e-21
-11.25,10.75,1.5628638513112e-20
-11.25,11.25,1.1451081466484e-20
-11.25,11.75,5.0150189679939e-21
-11.25,12.25,5.6124658636673e-21
-11.25,12.75,4.1920007656559e-21
-11.25,13.25,3.0800836974136e-21
-11.25,13.75,2.5511080175648e-21
-11.25,14.25,2.0336345188816e-21
-11.25,14.75,1.5860392008991e-21
-11.25,15.25,1.22679226743e-21
-11.25,15.75,9.2540508474314e-22
-11.25,16.25,6.7599745433795e-22
-11.25,16.75,4.773692015625e-22
-11.25,17.25,3.2548151298462e-22
-11.25,17.75,2.1476643286773e-22
-11.25,18.25,1.3804884571591e-22
-11.25,18.75,8.7219634258316e-23
-11.25,19.25,5.4613360531685e-23
-11.25,19.75,3.4028911971779e-23
-11.25,20.25,2.1052692177003e-23
-11.25,20.75,1.2826568081079e-23
-11.25,21.25,7.5911352208712e-24
-11.25,21.75,4.273015549995e-24
-11.25,22.25,2.2076948641977e-24
-11.25,22.75,9.7587379192328e-25
-11.25,23.25,3.0882630622944e-25
-11.25,23.75,3.0861424899161e-26
-10.75,-23.75,8.5709330121338e-26
-10.75,-23.25,8.5749994662903e-25
-10.75,-22.75,2.7094348224001e-24
-10.75,-22.25,6.1293554109388e-24
-10.75,-21.75,1.1863567086444e-23
-10.75,-21.25,2.1076754322876e-23
-10.75,-20.75,3.5615073066205e-23
-10.75,-20.25,5.8461179037799e-23
-10.75,-19.75,9.4504816889516e-23
-10.75,-19.25,1.5168987977683e-22
-10.75,-18.75,2.422825252781e-22
-10.75,-18.25,3.8351237988551e-22
-10.75,-17.75,5.9666786096449e-22
-10.75,-17.25,9.0425155823574e-22
-10.75,-16.75,1.326144343311e-21
-10.75,-16.25,1.877732236813e-21
-10.75,-15.75,2.5701193506378e-21
-10.75,-15.25,3.4064454844614e-21
-10.75,-14.75,4.4027156650804e-21
-10.75,-14.25,5.643213800704e-21
-10.75,-13.75,7.0753592710036e-21
-10.75,-13.25,8.5319774940159e-21
-10.75,-12.75,1.1596743522886e-20
-10.75,-12.25,1.5515240615077e-20
-10.75,-11.75,1.3776013039992e-20
-10.75,-11.25,3.1467405067506e-20
-10.75,-10.75,4.3042976636934e-20
-10.75,-10.25,2.6075442460607e-20
-10.75,-9.75,1.7148551826212e-19
-10.75,-9.25,1.5411064235125e-20
-10.75,-8.75,6.7168587708077e-19
-10.75,-8.25,1.836892882371e-20
-10.75,-7.75,4.109253738258e-18
-10.75,-7.25,9.9278553824143e-19
-10.75,-6.75,4.2279347124087e-17
-10.75,-6.25,1.3453400964693e-16
-10.75,-5.75,3.4507974689874e-14
-10.75,-5.25,2.357523230948e-13
-10.75,-4.75,9.5971522834703e-13
-10.75,-4.25,3.4593054384336e-12
-10.75,-3.75,1.0923669594524e-11
-10.75,-3.25,2.9901479351913e-11
-10.75,-2.75,7.0827359552253e-11
-10.75,-2.25,1.4531166429952e-10
-10.75,-1.75,2.5825287932061e-10
-10.75,-1.25,3.9736088297462e-10
-10.75,-0.75,5.2929845561895e-10
-10.75,-0.25,6.1168379730116e-10
-10.75,0.25,6.1168379730119e-10
-10.75,0.75,5.2929845561898e-10
-10.75,1.25,3.9736088297462e-10
-10.75,1.75,2.5825287932061e-10
-10.75,2.25,1.4531166429951e-10
-10.75,2.75,7.0827359552243e-11
-10.75,3.25,2.9901479351916e-11
-10.75,3.75,1.0923669594518e-11
-10.75,4.25,3.459305438437e-12
-10.75,4.75,9.5971522834495e-13
-10.75,5.25,2.3575232309539e-13
-10.75,5.75,3.45079746896e-14
-10.75,6.25,1.3453400964386e-16
-10.75,6.75,4.2279347124501e-17
-10.75,7.25,9.9278553847974e-19
-10.75,7.75,4.1092537376688e-18
-10.75,8.25,1.8368928855228e-20
-10.75,8.75,6.7168587690598e-19
-10.75,9.25,1.5411064235815e-20
-10.75,9.75,1.7148551822264e-19
-10.75,10.25,2.6075442450471e-20
-10.75,10.75,4.3042976635661e-20
-10.75,11.25,3.1467405061869e-20
-10.75,11.75,1.3776013049901e-20
-10.75,12.25,1.5515240615749e-20
-10.75,12.75,1.1596743516877e-20
-10.75,13.25,8.531977488813e-21
-10.75,13.75,7.0753592723817e-21
-10.75,14.25,5.6432137890791e-21
-10.75,14.75,4.4027156521218e-21
-10.75,15.25,3.4064454871157e-21
-10.75,15.75,2.5701193434662e-21
-10.75,16.25,1.8777322385138e-21
-10.75,16.75,1.3261443412027e-21
-10.75,17.25,9.0425155890559e-22
-10.75,17.75,5.9666786062652e-22
-10.75,18.25,3.8351238127364e-22
-10.75,18.75,2.4228252327878e-22
-10.75,19.25,1.5168988052079e-22
-10.75,19.75,9.4504815603235e-23
-10.75,20.25,5.8461179075333e-23
-10.75,20.75,3.5615072662985e-23
-10.75,21.25,2.1076754167109e-23
-10.75,21.75,1.1863567195557e-23
-10.75,22.25,6.1293556727763e-24
-10.75,22.75,2.7094346208283e-24
-10.75,23.25,8.5750002093511e-25
-10.75,23.75,8.5709358998374e-26
-10.25,-23.75,2.9649659659051e-25
-10.25,-23.25,2.9662029476436e-24
-10.25,-22.75,9.3726673290064e-24
-10.25,-22.25,2.1204855721961e-23
-10.25,-21.75,4.1047273611465e-23
-10.25,-21.25,7.2934466628886e-23
-10.25,-20.75,1.2326371652729e-22
-10.25,-20.25,2.0237413867625e-22
-10.25,-19.75,3.2722234289615e-22
-10.25,-19.25,5.2536773426461e-22
-10.25,-18.75,8.3938431890339e-22
-10.25,-18.25,1.3291055484773e-21
-10.25,-17.75,2.0685129118986e-21
-10.25,-17.25,3.135894911699e-21
-10.25,-16.75,4.6005582640958e-21
-10.25,-16.25,6.5163371431193e-21
-10.25,-15.75,8.9223146026295e-21
-10.25,-15.25,1.1829828759151e-20
-10.25,-14.75,1.5294249764519e-20
-10.25,-14.25,1.9607470754941e-20
-10.25,-13.75,2.4584101849125e-20
-10.25,-13.25,2.9625744650593e-20
-10.25,-12.75,4.021604304381e-20
-10.25,-12.25,5.3788234071693e-20
-10.25,-11.75,4.75435200069e-20
-10.25,-11.25,1.0836818243031e-19
-10.25,-10.75,1.487811306811e-19
-10.25,-10.25,8.8643644368343e-20
-10.25,-9.75,5.919092962631e-19
-10.25,-9.25,5.1427048407758e-20
-10.25,-8.75,2.3242728704722e-18
-10.25,-8.25,6.2125673302764e-20
-10.25,-7.75,1.427685961159e-17
-10.25,-7.25,3.4648932505114e-18
-10.25,-6.75,1.4724888640292e-16
-10.25,-6.25,4.6889026693471e-16
-10.25,-5.75,1.202891920149e-13
-10.25,-5.25,8.2168637707372e-13
-10.25,-4.75,3.3450175068296e-12
-10.25,-4.25,1.2057401838783e-11
-10.25,-3.75,3.807465749705e-11
-10.25,-3.25,1.0422173550982e-10
-10.25,-2.75,2.468652897616e-10
-10.25,-2.25,5.0648238592204e-10
-10.25,-1.75,9.0014848641067e-10
-10.25,-1.25,1.3852762832469e-09
-10.25,-0.75,1.8459052786037e-09
-10.25,-0.25,2.1322936129754e-09
-10.25,0.25,2.1322936129754e-09
-10.25,0.75,1.8459052786038e-09
-10.25,1.25,1.3852762832469e-09
-10.25,1.75,9.0014848641075e-10
-10.25,2.25,5.0648238592202e-10
-10.25,2.75,2.468652897616e-10
-10.25,3.25,1.042217355098e-10
-10.25,3.75,3.8074657497049e-11
-10.25,4.25,1.2057401838782e-11
-10.25,4.75,3.3450175068305e-12
-10.25,5.25,8.2168637707163e-13
-10.25,5.75,1.2028919201529e-13
-10.25,6.25,4.6889026693394e-16
-10.25,6.75,1.4724888640336e-16
-10.25,7.25,3.4648932511951e-18
-10.25,7.75,1.4276859609252e-17
-10.25,8.25,6.2125673240205e-20
-10.25,8.75,2.3242728704357e-18
-10.25,9.25,5.1427048391415e-20
-10.25,9.75,5.9190929619296e-19
-10.25,10.25,8.8643644339405e-20
-10.25,10.75,1.4878113063193e-19
-10.25,11.25,1.0836818241071e-19
-10.25,11.75,4.7543520050937e-20
-10.25,12.25,5.3788234051608e-20
-10.25,12.75,4.0216043011242e-20
-10.25,13.25,2.9625744655131e-20
-10.25,13.75,2.458410185146e-20
-10.25,14.25,1.9607470741213e-20
-10.25,14.75,1.5294249747274e-20
-10.25,15.25,1.1829828769639e-20
-10.25,15.75,8.9223146053897e-21
-10.25,16.25,6.5163371426717e-21
-10.25,16.75,4.6005582578778e-21
-10.25,17.25,3.1358949150187e-21
-10.25,17.75,2.0685129057985e-21
-10.25,18.25,1.329105549048e-21
-10.25,18.75,8.3938431656579e-22
-10.25,19.25,5.2536773661695e-22
-10.25,19.75,3.272223396662e-22
-10.25,20.25,2.0237413848774e-22
-10.25,20.75,1.232637158077e-22
-10.25,21.25,7.293446687411e-23
-10.25,21.75,4.1047273758254e-23
-10.25,22.25,2.1204856571404e-23
-10.25,22.75,9.3726671253893e-24
-10.25,23.25,2.9662032241472e-24
-10.25,23.75,2.9649661472604e-25
-9.75,-23.75,8.2494242499865e-25
-9.75,-23.25,8.2531138498527e-24
-9.75,-22.75,2.6080146733173e-23
-9.75,-22.25,5.9009087149391e-23
-9.75,-21.75,1.1423794564212e-22
-9.75,-21.25,2.0300543590036e-22
-9.75,-20.75,3.4313597508744e-22
-9.75,-20.25,5.6344451182408e-22
-9.75,-19.75,9.1120429476858e-22
-9.75,-19.25,1.463279851612e-21
-9.75,-18.75,2.3384762619718e-21
-9.75,-18.25,3.7038864221168e-21
-9.75,-17.75,5.766345476327e-21
-9.75,-17.25,8.7451460668691e-21
-9.75,-16.75,1.2835123833894e-20
-9.75,-16.25,1.818863184346e-20
-9.75,-15.75,2.4917478895594e-20
-9.75,-15.25,3.3056048528657e-20
-9.75,-14.75,4.2759990718821e-20
-9.75,-14.25,5.4843102555915e-20
-9.75,-13.75,6.8782899441262e-20
-9.75,-13.25,8.2873957040204e-20
-9.75,-12.75,1.1239172496658e-19
-9.75,-12.25,1.502908510883e-19
-9.75,-11.75,1.3255943637216e-19
-9.75,-11.25,3.0125473473698e-19
-9.75,-10.75,4.1478691751746e-19
-9.75,-10.25,2.4446671183475e-19
-9.75,-9.75,1.646245598791e-18
-9.75,-9.25,1.4059123653169e-19
-9.75,-8.75,6.4676653495729e-18
-9.75,-8.25,1.6983808241581e-19
-9.75,-7.75,3.9801767783121e-17
-9.75,-7.25,9.6682293853251e-18
-9.75,-6.75,4.1095049394038e-16
-9.75,-6.25,1.3090946757507e-15
-9.75,-5.75,3.3586865746293e-13
-9.75,-5.25,2.2941486135007e-12
-9.75,-4.75,9.3395189330747e-12
-9.75,-4.25,3.3665186594736e-11
-9.75,-3.75,1.0630748074318e-10
-9.75,-3.25,2.9099582927163e-10
-9.75,-2.75,6.8925867273588e-10
-9.75,-2.25,1.4141015196288e-09
-9.75,-1.75,2.5132152652285e-09
-9.75,-1.25,3.8680301078154e-09
-9.75,-0.75,5.1550947791062e-09
-9.75,-0.25,5.9536197401984e-09
-9.75,0.25,5.9536197401984e-09
-9.75,0.75,5.1550947791063e-09
-9.75,1.25,3.8680301078155e-09
-9.75,1.75,2.5132152652284e-09
-9.75,2.25,1.4141015196287e-09
-9.75,2.75,6.8925867273582e-10
-9.75,3.25,2.9099582927162e-10
-9.75,3.75,1.0630748074321e-10
-9.75,4.25,3.3665186594739e-11
-9.75,4.75,9.3395189330786e-12
-9.75,5.25,2.2941486134931e-12
-9.75,5.75,3.3586865746362e-13
-9.75,6.25,1.3090946756991e-15
-9.75,6.75,4.1095049396874e-16
-9.75,7.25,9.668229382501e-18
-9.75,7.75,3.9801767784075e-17
-9.75,8.25,1.6983808222846e-19
-9.75,8.75,6.4676653500883e-18
-9.75,9.25,1.4059123656814e-19
-9.75,9.75,1.6462455987722e-18
-9.75,10.25,2.4446671188854e-19
-9.75,10.75,4.1478691748218e-19
-9.75,11.25,3.0125473476377e-19
-9.75,11.75,1.3255943646235e-19
-9.75,12.25,1.502908510886e-19
-9.75,12.75,1.1239172495129e-19
-9.75,13.25,8.2873957065548e-20
-9.75,13.75,6.8782899511887e-20
-9.75,14.25,5.4843102543174e-20
-9.75,14.75,4.2759990749939e-20
-9.75,15.25,3.3056048546348e-20
-9.75,15.75,2.4917478914711e-20
-9.75,16.25,1.8188631865395e-20
-9.75,16.75,1.2835123826297e-20
-9.75,17.25,8.745146066995e-21
-9.75,17.75,5.766345465219e-21
-9.75,18.25,3.7038864262322e-21
-9.75,18.75,2.3384762635865e-21
-9.75,19.25,1.4632798554432e-21
-9.75,19.75,9.112042897363e-22
-9.75,20.25,5.6344451198271e-22
-9.75,20.75,3.4313597297147e-22
-9.75,21.25,2.0300543675401e-22
-9.75,21.75,1.1423794486344e-22
-9.75,22.25,5.900908911124e-23
-9.75,22.75,2.6080146541528e-23
-9.75,23.25,8.2531143396746e-24
-9.75,23.75,8.2494240444538e-25
-9.25,-23.75,2.3795245721813e-24
-9.25,-23.25,2.3806895766365e-23
