x,rho
-0.192,0.391656329884
-0.18,0.39253148312
-0.168,0.393351945121
-0.156,0.39411736505
-0.144,0.39482741516
-0.132,0.395481791034
-0.12,0.396080211794
-0.108,0.396622420309
-0.096,0.397108183378
-0.084,0.397537291893
-0.072,0.397909560993
-0.06,0.398224830196
-0.048,0.398482963512
-0.036,0.398683849544
-0.024,0.398827401568
-0.012,0.398913557591
0,0.398942280401
0.012,0.398913557591
0.024,0.398827401568
0.036,0.398683849544
0.048,0.398482963512
0.06,0.398224830196
0.072,0.397909560993
0.084,0.397537291893
0.096,0.397108183378
0.108,0.396622420309
0.12,0.396080211794
0.132,0.395481791034
0.144,0.39482741516
0.156,0.39411736505
0.168,0.393351945121
0.18,0.39253148312
0.192,0.391656329884
0.204,0.390726859093
0.216,0.389743467003
0.228,0.388706572164
0.24,0.387616615125
0.252,0.386474058121
0.264,0.385279384746
0.276,0.384033099611
0.288,0.382735727993
0.3,0.381387815461
0.312,0.379989927495
0.324,0.378542649095
0.336,0.377046584368
0.348,0.37550235611
0.36,0.373910605373
0.372,0.372271991025
0.384,0.370587189293
0.396,0.368856893298
0.408,0.367081812582
0.42,0.365262672622
0.432,0.363400214339
0.444,0.361495193593
0.456,0.359548380673
0.468,0.357560559781
0.48,0.355532528506
0.492,0.353465097289
0.504,0.351359088888
0.516,0.349215337834
0.528,0.347034689877
0.54,0.344818001439
0.552,0.342566139051
0.564,0.34027997879
0.576,0.337960405719
0.588,0.335608313312
0.6,0.333224602892
0.612,0.33081018305
0.624,0.32836596908
0.636,0.3258928824
0.648,0.323391849981
0.66,0.320863803771
0.672,0.318309680124
0.684,0.315730419228
0.696,0.313126964533
0.708,0.310500262188
0.72,0.30785126047
0.732,0.305180909228
0.744,0.302490159323
0.756,0.29977996207
0.768,0.297051268696
0.78,0.294305029788
0.792,0.29154219476
0.804,0.288763711314
0.816,0.285970524917
0.828,0.283163578279
0.84,0.28034381084
0.852,0.27751215826
0.864,0.274669551928
0.876,0.271816918462
0.888,0.268955179236
0.9,0.266085249899
0.912,0.263208039916
0.924,0.260324452111
0.936,0.25743538222
0.948,0.25454171846
0.96,0.251644341098
0.972,0.248744122042
0.984,0.245841924432
0.996,0.24293860225
1.008,0.240034999936
1.02,0.237131952019
1.032,0.234230282756
1.044,0.231330805785
1.056,0.228434323789
1.068,0.225541628173
1.08,0.222653498752
1.092,0.21977070345
1.104,0.216893998014
1.116,0.214024125742
1.128,0.211161817213
1.14,0.208307790047
1.152,0.20546274866
1.164,0.202627384043
1.176,0.199802373551
1.188,0.196988380699
1.2,0.194186054983
1.212,0.191396031699
1.224,0.188618931784
1.236,0.18585536167
1.248,0.183105913145
1.26,0.180371163227
1.272,0.177651674059
1.284,0.174947992804
1.296,0.17226065156
1.308,0.169590167287
1.32,0.166937041742
1.332,0.164301761426
1.344,0.16168479755
1.356,0.159086606004
1.368,0.156507627338
1.38,0.153948286763
1.392,0.15140899415
1.404,0.148890144053
1.416,0.146392115731
1.428,0.143915273189
1.44,0.141459965225
1.452,0.139026525489
1.464,0.136615272548
1.476,0.134226509968
1.488,0.131860526398
1.5,0.129517595666
1.512,0.127197976884
1.524,0.124901914563
1.536,0.122629638733
1.548,0.120381365076
1.56,0.11815729506
1.572,0.115957616087
1.584,0.113782501646
1.596,0.111632111474
1.608,0.109506591717
1.62,0.107406075113
1.632,0.105330681164
1.644,0.103280516323
1.656,0.101255674188
1.668,0.0992562356972
1.68,0.0972822693315
1.692,0.0953338313203
1.704,0.0934109658544
1.716,0.0915137053012
1.728,0.0896420704251
1.74,0.0877960706109
1.752,0.0859757040916
1.764,0.0841809581788
1.776,0.0824118094964
1.788,0.080668224217
1.8,0.0789501583009
1.812,0.0772575577372
1.824,0.0755903587868
1.836,0.0739484882276
1.848,0.0723318636004
1.86,0.070740393457
1.872,0.0691739776083
1.884,0.067632507374
1.896,0.0661158658324
1.908,0.0646239280707
1.92,0.0631565614352
1.932,0.0617136257816
1.944,0.0602949737248
1.956,0.0589004508883
1.968,0.0575298961528
1.98,0.0561831419039
1.992,0.0548600142783
2.004,0.0535603334096
2.016,0.0522839136716
2.028,0.0510305639204
2.04,0.0498000877351
2.052,0.0485922836554
2.064,0.0474069454182
2.076,0.0462438621914
2.088,0.0451028188051
2.1,0.0439835959804
2.112,0.0428859705558
2.124,0.0418097157101
2.136,0.0407546011829
2.148,0.0397203934921
2.16,0.0387068561475
2.172,0.0377137498617
2.184,0.0367408327579
2.196,0.0357878605735
2.208,0.0348545868605
2.22,0.0339407631824
2.232,0.0330461393073
2.244,0.032170463397
2.256,0.0313134821925
2.268,0.0304749411958
2.28,0.0296545848473
2.292,0.0288521566996
2.304,0.0280673995866
2.316,0.02730005579
2.328,0.0265498671996
2.34,0.0258165754716
2.352,0.0250999221811
2.364,0.0243996489714
2.376,0.0237154976988
2.388,0.0230472105733
2.4,0.0223945302948
2.412,0.0217572001858
2.424,0.0211349643191
2.436,0.0205275676419
2.448,0.0199347560957
2.46,0.0193562767317
2.472,0.0187918778227
2.484,0.01824130897
2.496,0.0177043212071
2.508,0.017180667099
2.52,0.0166701008374
2.532,0.0161723783322
2.544,0.0156872572988
2.556,0.0152144973417
2.568,0.0147538600341
2.58,0.0143051089941
2.592,0.0138680099566
2.604,0.0134423308417
2.616,0.0130278418197
2.628,0.0126243153726
2.64,0.0122315263513
2.652,0.0118492520302
2.664,0.0114772721582
2.676,0.0111153690059
2.688,0.01076332741
2.7,0.0104209348144
2.712,0.0100879813081
2.724,0.00976425965991
2.736,0.00944956535036
2.748,0.00914369660058
2.76,0.00884645439824
2.772,0.00855764252083
2.784,0.00827706755611
2.796,0.00800453891991
2.808,0.00773986887139
2.82,0.00748287252578
2.832,0.00723336786462
2.844,0.0069911757437
2.856,0.00675611989866
2.868,0.00652802694839
2.88,0.00630672639627
2.892,0.00609205062927
2.904,0.00588383491515
2.916,0.00568191739765
2.928,0.00548613908976
2.94,0.00529634386531
2.952,0.00511237844873
2.964,0.00493409240319
2.976,0.00476133811711
2.988,0.00459397078919
3,0.00443184841194
3.012,0.0042748317538
3.024,0.00412278433997
3.036,0.00397557243196
3.048,0.00383306500585
3.06,0.00369513372956
3.072,0.00356165293887
3.084,0.00343249961253
3.096,0.00330755334634
3.108,0.00318669632633
3.12,0.0030698133011
3.132,0.00295679155336
3.144,0.00284752087065
3.156,0.0027418935155
3.168,0.00263980419482
3.18,0.00254115002873
3.192,0.00244583051889
3.204,0.0023537475163
3.216,0.00226480518858
3.228,0.00217890998697
3.24,0.00209597061286
3.252,0.00201589798405
3.264,0.00193860520069
3.276,0.00186400751103
3.288,0.00179202227689
3.3,0.00172256893905
3.312,0.00165556898243
3.324,0.00159094590123
3.336,0.00152862516395
3.348,0.00146853417844
3.36,0.00141060225694
3.372,0.00135476058106
3.384,0.00130094216695
3.396,0.00124908183046
3.408,0.00119911615243
3.42,0.00115098344418
3.432,0.00110462371303
3.444,0.00105997862813
3.456,0.00101699148643
3.468,0.000975607178899
3.48,0.000935772156927
3.492,0.000897434399094
3.504,0.000860543378131
3.516,0.000825050028217
3.528,0.000790906712582
3.54,0.000758067191429
3.552,0.000726486590205
3.564,0.000696121368221
3.576,0.000666929287638
3.588,0.000638869382826
3.6,0.000611901930114
3.612,0.000585988417931
3.624,0.000561091517356
3.636,0.000537175053071
3.648,0.000514203974744
3.66,0.000492144328833
3.672,0.000470963230815
3.684,0.000450628837863
3.696,0.000431110321954
3.708,0.000412377843422
3.72,0.000394402524969
3.732,0.00037715642611
3.744,0.000360612518082
3.756,0.000344744659204
3.768,0.000329527570688
3.78,0.000314936812908
3.792,0.000300948762125
3.804,0.000287540587665
3.816,0.00027469022955
3.828,0.000262376376585
3.84,0.000250578444891
3.852,0.00023927655689
3.864,0.00022845152074
3.876,0.000218084810202
3.888,0.000208158544966
3.9,0.000198655471393
3.912,0.00018955894371
3.924,0.000180852905625
3.936,0.000172521872366
3.948,0.000164550913151
3.96,0.000156925634066
3.972,0.000149632161356
3.984,0.000142657125132
3.996,0.000135987643469
4.008,0.000129611306906
4.02,0.000123516163341
4.032,0.000117690703302
4.044,0.00011212384561
4.056,0.000106804923405
4.068,0.000101723670552
4.08,9.68702083987e-05
4.092,9.22350328989e-05
4.104,8.78090020791e-05
4.116,8.35833238538e-05
4.128,7.95495441779e-05
4.14,7.56995355302e-05
4.152,7.2025485723e-05
4.164,6.85198870314e-05
4.176,6.51755256346e-05
4.188,6.19854713648e-05
4.2,5.89430677565e-05
4.212,5.60419223894e-05
4.224,5.32758975195e-05
4.236,5.06391009922e-05
4.248,4.81258774303e-05
4.26,4.57307996916e-05
4.272,4.34486605896e-05
4.284,4.12744648712e-05
4.296,3.92034214455e-05
4.308,3.72309358576e-05
4.32,3.53526030018e-05
4.332,3.35642000673e-05
4.344,3.18616797123e-05
4.356,3.02411634595e-05
4.368,2.8698935307e-05
4.38,2.7231435551e-05
4.392,2.58352548124e-05
4.404,2.45071282634e-05
4.416,2.32439300484e-05
4.428,2.20426678935e-05
4.44,2.09004779005e-05
4.452,1.98146195183e-05
4.464,1.87824706899e-05
4.476,1.7801523166e-05
4.488,1.68693779842e-05
4.5,1.59837411069e-05
4.512,1.51424192133e-05
4.524,1.43433156419e-05
4.536,1.3584426479e-05
4.548,1.28638367868e-05
4.56,1.21797169703e-05
4.572,1.15303192756e-05
4.584,1.09139744176e-05
4.596,1.03290883312e-05
4.608,9.77413904505e-06
4.62,9.24767367001e-06
4.632,8.74830550251e-06
4.644,8.27471123647e-06
4.656,7.82562828143e-06
4.668,7.39985218314e-06
4.68,6.99623414327e-06
4.692,6.61367863487e-06
4.704,6.25114111048e-06
4.716,5.90762579967e-06
4.728,5.58218359302e-06
4.74,5.2739100096e-06
4.752,4.98194324498e-06
4.764,4.70546229706e-06
4.776,4.44368516701e-06
4.788,4.19586713251e-06
4.8,3.96129909103e-06
4.812,3.73930597027e-06
4.824,3.52924520367e-06
4.836,3.33050526848e-06
4.848,3.1425042841e-06
4.86,2.96468866855e-06
4.872,2.79653185086e-06
4.884,2.63753303742e-06
4.896,2.48721603005e-06
4.908,2.34512809411e-06
4.92,2.21083887457e-06
4.932,2.08393935829e-06
4.944,1.96404088075e-06
4.956,1.85077417543e-06
4.968,1.74378846436e-06
4.98,1.64275058805e-06
4.992,1.54734417333e-06
5.004,1.45726883772e-06
5.016,1.37223942865e-06
5.028,1.29198529635e-06
5.04,1.21624959893e-06
5.052,1.14478863849e-06
5.064,1.0773712268e-06
5.076,1.01377807955e-06
5.088,9.53801237916e-07
5.1,8.97243516238e-07
5.112,8.43917974905e-07
5.124,7.93647417248e-07
5.136,7.46263909509e-07
5.148,7.01608322908e-07
5.16,6.59529896858e-07
5.172,6.1988582245e-07
5.184,5.82540845343e-07
5.196,5.47366887207e-07
5.208,5.14242684953e-07
5.22,4.8305344695e-07
5.232,4.53690525514e-07
5.244,4.26051104948e-07
5.256,4.00037904449e-07
5.268,3.75558895236e-07
5.28,3.52527031261e-07
5.292,3.30859992907e-07
5.304,3.10479943083e-07
5.316,2.9131329517e-07
5.328,2.73290492279e-07
5.34,2.56345797307e-07
5.352,2.40417093307e-07
5.364,2.25445693692e-07
5.376,2.11376161831e-07
5.388,1.98156139596e-07
5.4,1.85736184456e-07
5.412,1.7406961471e-07
5.424,1.63112362489e-07
5.436,1.52822834153e-07
5.448,1.4316177775e-07
5.46,1.34092157184e-07
5.472,1.25579032794e-07
5.484,1.17589448023e-07
5.496,1.10092321895e-07
5.508,1.03058347018e-07
5.52,9.64598928427e-08
5.532,9.02709139371e-08
5.544,8.44668630116e-08
5.556,7.90246084827e-08
5.568,7.39223563417e-08
5.58,6.91395761211e-08
5.592,6.4656930756e-08
5.604,6.04562101468e-08
5.616,5.65202682403e-08
5.628,5.28329634533e-08
5.64,4.93791022711e-08
5.652,4.61443858614e-08
5.664,4.3115359552e-08
5.676,4.02793650267e-08
5.688,3.76244951012e-08
5.7,3.51395509482e-08
5.712,3.28140016456e-08
5.724,3.06379459286e-08
5.736,2.86020760325e-08
5.748,2.66976435176e-08
5.76,2.4916426973e-08
5.772,2.32507015028e-08
5.784,2.16932098999e-08
5.796,2.02371354194e-08
5.808,1.88760760681e-08
5.82,1.7604020329e-08
5.832,1.64153242452e-08
5.844,1.53046897914e-08
5.856,1.42671444628e-08
5.868,1.32980220183e-08
5.88,1.23929443142e-08
5.892,1.154780417e-08
5.904,1.0758749212e-08
5.916,1.00221666392e-08
5.928,9.33466886307e-09
5.94,8.69307997288e-09
5.952,8.09442298154e-09
5.964,7.53590780866e-09
5.976,7.01491996062e-09
5.988,6.52900986883e-09
6,6.07588284982e-09
6.012,5.65338965238e-09
6.024,5.2595175591e-09
6.036,4.89238201122e-09
6.048,4.5502187273e-09
6.06,4.23137628804e-09
6.072,3.93430916072e-09
6.084,3.65757113844e-09
6.096,3.39980917056e-09
6.108,3.15975756191e-09
6.12,2.93623251982e-09
6.132,2.7281270289e-09
6.144,2.53440603468e-09
6.156,2.35410191841e-09
6.168,2.18631024599e-09
6.18,2.0301857752e-09
6.192,1.88493870615e-09
6.204,1.74983116081e-09
6.216,1.624173878e-09
6.228,1.50732311147e-09
6.24,1.3986777188e-09
6.252,1.29767643006e-09
6.264,1.20379528546e-09
6.276,1.11654523194e-09
6.288,1.03546986934e-09
6.3,9.60143337031e-10
6.312,8.90168332715e-10
6.324,8.25174255422e-10
6.336,7.64815465167e-10
6.348,7.08769652267e-10
6.36,6.56736309636e-10
6.372,6.08435301815e-10
6.384,5.63605524828e-10
6.396,5.2200365132e-10
6.408,4.83402955736e-10
6.42,4.47592214641e-10
6.432,4.14374677527e-10
6.444,3.83567103765e-10
6.456,3.54998861605e-10
6.468,3.28511085354e-10
6.48,3.03955887121e-10
6.492,2.81195619722e-10
6.504,2.6010218752e-10
6.516,2.40556402222e-10
6.528,2.22447380772e-10
6.54,2.05671982702e-10
6.552,1.90134284438e-10
6.564,1.75745088213e-10
6.576,1.6242146339e-10
6.588,1.50086318121e-10
6.6,1.38667999417e-10
6.612,1.28099919787e-10
6.624,1.18320208755e-10
6.636,1.09271387644e-10
6.648,1.00900066126e-10
6.66,9.31566591288e-11
6.672,8.59951227748e-11
6.684,7.93727081205e-11
6.696,7.32497315265e-11
6.708,6.75893605754e-11
6.72,6.23574145166e-11
6.732,5.7522178284e-11
6.744,5.30542291906e-11
6.756,4.89262754641e-11
6.768,4.51130058382e-11
6.78,4.15909494677e-11
6.792,3.83383454771e-11
6.804,3.53350215042e-11
6.816,3.2562280634e-11
6.828,3.00027961622e-11
6.84,2.76405136617e-11
6.852,2.54605598612e-11
6.864,2.34491578748e-11
6.876,2.15935483532e-11
6.888,1.98819161565e-11
6.9,1.83033221702e-11
6.912,1.68476399171e-11
6.924,1.55054966358e-11
6.936,1.42682185193e-11
6.948,1.31277798313e-11
6.96,1.20767556296e-11
6.972,1.1108277851e-11
6.984,1.02159945242e-11
6.996,9.3940318938e-12
7.008,8.63695925441e-12
7.02,7.93975630501e-12
7.032,7.29778284912e-12
7.044,6.70675067598e-12
7.056,6.16269747034e-12
7.068,5.66196260847e-12
7.08,5.20116470753e-12
7.092,4.77718080483e-12
7.104,4.38712705173e-12
7.116,4.02834081491e-12
7.128,3.69836408513e-12
7.14,3.39492810048e-12
7.152,3.11593909749e-12
7.164,2.8594651096e-12
7.176,2.62372373789e-12
7.188,2.40707082442e-12
7.2,2.20798996314e-12
7.212,2.02508278808e-12
7.224,1.85705998272e-12
7.236,1.70273295826e-12
7.248,1.56100615221e-12
7.26,1.43086990247e-12
7.272,1.31139385463e-12
7.284,1.20172086384e-12
7.296,1.10106135492e-12
7.308,1.00868810714e-12
7.32,9.23931432564e-13
7.332,8.46174718816e-13
7.344,7.74850309531e-13
7.356,7.09435697457e-13
7.368,6.49450007048e-13
7.38,5.94450745085e-13
7.392,5.4403079935e-13
7.404,4.97815666895e-13
7.416,4.55460894729e-13
7.428,4.16649717044e-13
7.44,3.81090874222e-13
7.452,3.48516599975e-13
7.464,3.18680763939e-13
7.476,2.91357158009e-13
7.488,2.66337915533e-13
7.5,2.43432053303e-13
7.512,2.22464127014e-13
7.524,2.03272991574e-13
7.536,1.8571065825e-13
7.548,1.69641241277e-13
7.56,1.54939987063e-13
7.572,1.41492379669e-13
7.584,1.29193316703e-13
7.596,1.17946350194e-13
7.608,1.07662987453e-13
7.62,9.8262047265e-14
7.632,8.96690671447e-14
7.644,8.18157576779e-14
7.656,7.46395002993e-14
7.668,6.80828851173e-14
7.68,6.20932856618e-14
7.692,5.66224676679e-14
7.704,5.16262292278e-14
7.716,4.70640698498e-14
7.728,4.28988861491e-14
7.74,3.90966920733e-14
7.752,3.56263617246e-14
7.764,3.24593929913e-14
7.776,2.95696903399e-14
7.788,2.69333652452e-14
7.8,2.4528552857e-14
7.812,2.2335243607e-14
7.824,2.03351285653e-14
7.836,1.85114574445e-14
7.848,1.68489082381e-14
7.86,1.53334675602e-14
7.872,1.39523208235e-14
7.884,1.26937514643e-14
7.896,1.15470484829e-14
7.908,1.05024216269e-14
7.92,9.55092359855e-15
7.932,8.68437871481e-15
7.944,7.8953174959e-15
7.956,7.1769166989e-15
7.968,6.52294435182e-15
7.98,5.92770937929e-15
7.992,5.38601544339e-15
8.004,4.89311865375e-15
8.016,4.44468882862e-15
8.028,4.0367740144e-15
8.04,3.66576799459e-15
8.052,3.32838054111e-15
8.064,3.02161018066e-15
8.076,2.74271926763e-15
8.088,2.48921117154e-15
8.1,2.25880940315e-15
8.112,2.04943851745e-15
8.124,1.85920664485e-15
8.136,1.68638951457e-15
8.148,1.52941584479e-15
8.16,1.38685398484e-15
8.172,1.25739970418e-15
8.184,1.13986503119e-15
8.196,1.0331680534e-15
8.208,9.36323597626e-16
8.22,8.48434715539e-16
8.232,7.68684906211e-16
8.244,6.96331013015e-16
8.256,6.30696737409e-16
8.268,5.71166716953e-16
8.28,5.17181119333e-16
8.292,4.682307082e-16
8.304,4.23852340351e-16
8.316,3.83624857195e-16
8.328,3.47165336554e-16
8.34,3.14125673744e-16
8.352,2.84189463487e-16
8.364,2.57069156642e-16
8.376,2.32503467917e-16
8.388,2.10255012806e-16
8.4,1.90108153791e-16
8.412,1.71867037605e-16
8.424,1.55353806875e-16
8.436,1.40406970906e-16
8.448,1.2687992169e-16
8.46,1.14639582387e-16
8.472,1.03565176659e-16
8.484,9.35471082241e-17
8.496,8.44859409042e-17
8.508,7.62914703198e-17
8.52,6.88818791112e-17
8.532,6.21829682989e-17
8.544,5.61274580272e-17
8.556,5.06543515281e-17
8.568,4.57083566794e-17
8.58,4.12393600236e-17
8.592,3.7201948565e-17
8.604,3.35549750713e-17
8.616,3.02611629846e-17
8.628,2.72867473887e-17
8.64,2.46011487915e-17
8.652,2.21766767704e-17
8.664,1.99882607893e-17
8.676,1.80132057321e-17
8.688,1.62309699202e-17
8.7,1.4622963575e-17
8.712,1.31723658728e-17
8.724,1.18639589014e-17
8.736,1.06839769807e-17
8.748,9.61996994727e-18
8.76,8.66067912749e-18
8.772,7.79592483946e-18
8.784,7.01650436763e-18
8.796,6.31409944977e-18
8.808,5.68119240233e-18
8.82,5.11099008928e-18
8.832,4.59735501181e-18
8.844,4.13474286149e-18
8.856,3.71814593953e-18
8.868,3.34304189892e-18
8.88,3.00534731604e-18
8.892,2.70137564305e-18
8.904,2.42779913378e-18
8.916,2.18161437273e-18
8.928,1.96011107134e-18
8.94,1.7608438259e-18
8.952,1.5816065602e-18
8.964,1.42040940109e-18
8.976,1.2754577588e-18
8.988,1.14513340449e-18
9,1.02797735717e-18
9.012,9.2267440935e-19
9.024,8.28039136581e-19
9.036,7.43003250597e-19
9.048,6.66604168794e-19
9.06,5.97974684636e-19
9.072,5.36333634402e-19
9.084,4.80977465468e-19
9.096,4.31272620227e-19
9.108,3.86648657791e-19
9.12,3.46592042983e-19
9.132,3.10640538727e-19
9.144,2.78378144011e-19
9.156,2.49430525042e-19
9.168,2.23460892177e-19
9.18,2.00166279709e-19
9.192,1.79274189661e-19
9.204,1.6053956445e-19
9.216,1.43742056593e-19
9.228,1.28683566712e-19
9.24,1.15186023794e-19
9.252,1.030893842e-19
9.264,9.22498281153e-20
9.276,8.25381342329e-20
9.288,7.38382152701e-20
9.3,6.60457986074e-20
9.312,5.9067237854e-20
9.324,5.28184425091e-20
9.336,4.72239141342e-20
9.348,4.22158785687e-20
9.36,3.773350474e-20
9.372,3.37222015339e-20
9.384,3.01329850223e-20
9.396,2.69219090966e-20
9.408,2.40495532301e-20
9.42,2.148056171e-20
9.432,1.91832292289e-20
9.444,1.71291282308e-20
9.456,1.52927738534e-20
9.468,1.36513227223e-20
9.48,1.21843022166e-20
9.492,1.08733671619e-20
9.504,9.7020812046e-21
9.516,8.65572039465e-21
9.528,7.72109674739e-21
9.54,6.88639977664e-21
9.552,6.14105419041e-21
9.564,5.47559212024e-21
9.576,4.88153841749e-21
9.588,4.3513076959e-21
9.6,3.87811193175e-21
9.612,3.45587755169e-21
9.624,3.07917104544e-21
9.636,2.74313223695e-21
9.648,2.44341443487e-21
9.66,2.17613076124e-21
9.672,1.93780602793e-21
9.684,1.7253335941e-21
9.696,1.53593669498e-21
9.708,1.3671337838e-21
9.72,1.21670747526e-21
9.732,1.0826767204e-21
9.744,9.63271880613e-22
9.756,8.56912401984e-22
9.768,7.62186821838e-22
9.78,6.77834866576e-22
9.792,6.0273142449e-22
9.804,5.35872199382e-22
9.816,4.76360870669e-22
9.828,4.23397603542e-22
9.84,3.76268768792e-22
9.852,3.34337746348e-22
9.864,2.97036699543e-22
9.876,2.63859218764e-22
9.888,2.34353743603e-22
9.9,2.0811768202e-22
9.912,1.84792153456e-22
9.924,1.6405729042e-22
9.936,1.45628039856e-22
9.948,1.29250411696e-22
9.96,1.14698127482e-22
9.972,1.01769626856e-22
9.984,9.02853940935e-23
9.996,8.00855708505e-23
10.008,7.10278247852e-23
10.02,6.29854469336e-23
10.032,5.58456535389e-23
10.044,4.95080705972e-23
10.056,4.38833816655e-23
10.068,3.88921215262e-23
10.08,3.44636001399e-23
10.092,3.053494296e-23
10.104,2.70502351564e-23
10.116,2.39597586139e-23
10.128,2.12193117504e-23
10.14,1.87896032576e-23
10.152,1.66357118133e-23
10.164,1.47266046576e-23
10.176,1.30347086875e-23
10.188,1.15355283962e-23
10.2,1.02073055943e-23
10.212,9.03071638936e-24
10.224,7.98860138403e-24
10.236,7.06572548922e-24
10.248,6.24856413311e-24
10.26,5.5251129943e-24
10.272,4.88471869637e-24
10.284,4.3179281774e-24
10.296,3.81635469486e-24
10.308,3.37255864678e-24
10.32,2.97994158702e-24
10.332,2.63265198816e-24
10.344,2.32550146267e-24
10.356,2.05389029293e-24
10.368,1.81374124584e-24
10.38,1.60144075935e-24
10.392,1.41378668758e-24
10.404,1.24794188038e-24
10.416,1.10139295195e-24
10.428,9.7191366416e-25
10.44,8.57532412907e-25
10.452,7.56503362201e-25
10.464,6.67280820556e-25
10.476,5.88496498985e-25
10.488,5.18939329576e-25
10.5,4.57537559052e-25
10.512,4.0334286329e-25
10.524,3.55516256815e-25
10.536,3.13315596361e-25
10.548,2.76084499822e-25
10.56,2.43242521775e-25
10.572,2.142764444e-25
10.584,1.88732558325e-25
10.596,1.66209821915e-25
10.608,1.46353799953e-25
10.62,1.2885129373e-25
10.632,1.13425584377e-25
10.644,9.98322200728e-26
10.656,8.78552854787e-26
10.668,7.73040987124e-26
10.68,6.80102873052e-26
10.692,5.98252000456e-26
10.704,5.26176164744e-26
10.716,4.62717201061e-26
10.728,4.06853052805e-26
10.74,3.57681909552e-26
10.752,3.14408177673e-26
10.764,2.76330073769e-26
10.776,2.42828654869e-26
10.788,2.13358120468e-26
10.8,1.87437240234e-26
10.812,1.64641777882e-26
10.824,1.44597796444e-26
10.836,1.26975743306e-26
10.848,1.11485224969e-26
10.86,9.78703917931e-27
10.872,8.59058621568e-27
10.884,7.53931235029e-27
10.896,6.61573549703e-27
10.908,5.80446226413e-27
10.92,5.09194040836e-27
10.932,4.46624038542e-27
10.944,3.91686260561e-27
10.956,3.43456739573e-27
10.968,3.01122501482e-27
10.98,2.63968337865e-27
10.992,2.31365141953e-27
11.004,2.02759624898e-27
11.016,1.77665250336e-27
11.028,1.55654244125e-27
11.04,1.36350552809e-27
11.052,1.19423639082e-27
11.064,1.04583015593e-27
11.076,9.15734299562e-28
11.088,8.01706240111e-28
11.1,7.01775994266e-28
11.112,6.1421329672e-28
11.124,5.37498654432e-28
11.136,4.70297868448e-28
11.148,4.11439611251e-28
11.16,3.59895696173e-28
11.172,3.14763718266e-28
11.184,2.75251783905e-28
11.196,2.4066507981e-28
11.208,2.10394061702e-28
11.22,1.83904068834e-28
11.232,1.60726193643e-28
11.244,1.40449256048e-28
11.256,1.22712749794e-28
11.268,1.07200644057e-28
11.28,9.36359374225e-29
11.292,8.17758736227e-29
11.304,7.14077392706e-29
11.316,6.23451733298e-29
11.328,5.44249264989e-29
11.34,4.75040160846e-29
11.352,4.14572284754e-29
11.364,3.61749270749e-29
11.376,3.15611286259e-29
11.388,2.75318153182e-29
11.4,2.40134540001e-29
11.412,2.09416972804e-29
11.424,1.82602443469e-29
11.436,1.59198420139e-29
11.448,1.38774088672e-29
11.46,1.20952674543e-29
11.472,1.05404712909e-29
11.484,9.18421506461e-30
11.496,8.00131782802e-30
11.508,6.96977021574e-30
11.52,6.07033781428e-30
11.532,5.28621377246e-30
11.544,4.60271458502e-30
11.556,4.00701372385e-30
11.568,3.48790844319e-30
11.58,3.03561565787e-30
11.592,2.64159329677e-30
11.604,2.29838397546e-30
11.616,1.99947822019e-30
11.628,1.73919481586e-30
11.64,1.51257614978e-30
11.652,1.31529668561e-30
11.664,1.14358293207e-30
11.676,9.94143473322e-31
11.688,8.64107805236e-31
11.7,7.5097287725e-31
11.712,6.52556376088e-31
11.724,5.66955907185e-31
11.736,4.92513334611e-31
11.748,4.27783632236e-31
11.76,3.7150767952e-31
11.772,3.22588505937e-31
11.784,2.80070549967e-31
11.796,2.4312155281e-31
11.808,2.11016754513e-31
11.82,1.83125101786e-31
11.832,1.58897213245e-31
11.844,1.37854879718e-31
11.856,1.19581905181e-31
11.868,1.03716118344e-31
11.88,8.994240631e-32
11.892,7.79866404391e-32
11.904,6.76103809494e-32
11.916,5.86062611008e-32
11.928,5.07939643541e-32
11.94,4.40167188495e-32
11.952,3.81382431376e-32
11.964,3.30400854728e-32
11.976,2.86193063017e-32
11.988,2.47864599818e-32
12,2.14638373566e-32
